,imdb_id,title,mpaa_rating,runtime,genre,star_rating
4912,tt5961976,Knives Out,NaN,90 min,Drama,5.1
4913,tt1736633,"Oslo, 31. august",Not Rated,95 min,Drama,7.6
4914,tt3550748,Innocent Crush,NaN,117 min,"Drama, Thriller",6.1
4915,tt2967006,The Trip to Italy,Not Rated,108 min,"Comedy, Drama",6.6
4916,tt9367402,Dead Dicks,NaN,83 min,Horror,7.1
4917,tt4247440,Predator World,NaN,85 min,"Action, Adventure, Comedy",2.0
4918,tt6735740,Love in Kilnerry,NaN,100 min,Comedy,9.9
4919,tt6378942,Last Ferry,Not Rated,86 min,"Crime, Drama, Thriller",7.0
4920,tt7052244,Robin Hood: The Rebellion,NaN,92 min,"Action, Adventure, History",5.7
4921,tt6438030,Gangsta,NaN,125 min,"Crime, Thriller",6.9
4922,tt3345472,Kiseijuu,NaN,109 min,"Action, Drama, Horror",6.9
4923,tt4851630,Maheshinte Prathikaaram,NaN,120 min,"Comedy, Drama, Thriller",8.3
4924,tt2041488,Thunderstruck,PG,94 min,"Comedy, Family, Fantasy",5.1
4925,tt1816608,Another Me,PG-13,86 min,"Mystery, Thriller",4.7
4926,tt6869538,Detective Dee: The Four Heavenly Kings,TV-MA,132 min,"Action, Adventure, Drama",6.4
4927,tt3260022,Saphirblau,NaN,116 min,"Drama, Fantasy, Mystery",6.4
4928,tt8881102,Sweethearts,NaN,107 min,"Comedy, Crime, Romance",5.8
4929,tt9646240,The Man Without Gravity,TV-14,107 min,"Comedy, Drama, Fantasy",5.9
4930,tt6399158,Fabricated City,Not Rated,126 min,"Action, Crime",6.9
4931,tt7423486,Escape and Evasion,TV-14,92 min,"Drama, War",4.6
4932,tt3704538,V/H/S Viral,R,81 min,"Horror, Thriller",4.2
4933,tt1736636,Poupoupidou,Not Rated,102 min,"Comedy, Crime, Mystery",6.6
4934,tt2404299,Lovesick,Not Rated,85 min,"Comedy, Romance",5.2
4935,tt10968482,Venpa,NaN,146 min,Romance,9.1
4936,tt5927352,Istanbul Kirmizisi,NaN,110 min,Drama,5.5
4937,tt3533916,The Veil,R,93 min,Horror,4.7
4938,tt2276778,Les Profs,NaN,88 min,Comedy,5.2
4939,tt1135989,A Tale of Love and Darkness,PG-13,95 min,"Biography, Drama, History",6.0
4940,tt5294198,Catfight,Not Rated,95 min,"Comedy, Drama",5.8
4941,tt9049042,Tunnelen,NaN,105 min,Thriller,7.0
4942,tt1452628,Vanishing on 7th Street,R,92 min,"Horror, Mystery, Thriller",4.9
4943,tt4269118,Seven in Heaven,PG-13,94 min,"Drama, Horror, Mystery",5.3
4944,tt2165859,In Fear,R,85 min,"Horror, Mystery, Thriller",5.4
4945,tt1343703,Fortress of War,Not Rated,138 min,"Action, Drama, History",7.5
4946,tt5815016,Mosley,NaN,96 min,Animation,7.8
4947,tt3346224,Zipper,R,112 min,"Drama, Thriller",5.7
4948,tt9418812,Hello World: Harô wârudo,NaN,97 min,"Animation, Romance, Sci-Fi",7.0
4949,tt2712990,Bonobo,TV-MA,83 min,"Comedy, Drama",5.4
4950,tt4900716,Kapoor & Sons,Not Rated,132 min,"Comedy, Drama, Romance",7.7
4951,tt1838722,Truth or Die,Not Rated,96 min,"Horror, Mystery",5.6
4952,tt7760890,"I Was at Home, But",NaN,105 min,Drama,5.4
4953,tt1925435,Frankenstein's Army,R,84 min,Horror,5.3
4954,tt3138344,Baked in Brooklyn,Not Rated,86 min,"Comedy, Crime, Drama",5.4
4955,tt1131728,Basmati Blues,Not Rated,106 min,"Comedy, Musical, Romance",3.5
4956,tt7858472,Soeurs d'armes,NaN,112 min,Action,5.8
4957,tt4139928,The Legend of Maula Jatt,NaN,NaN,"Action, Drama, Fantasy",8.5
4958,tt1531924,The Disappearance of Eleanor Rigby: Him,R,89 min,"Drama, Romance",6.9
4959,tt2234429,Sparks,Not Rated,90 min,"Action, Thriller",5.7
4960,tt5342090,Age Out,PG-13,91 min,"Crime, Drama",6.0
4961,tt2174084,Gang of the Caribbean,NaN,90 min,Thriller,5.2
4962,tt2420756,Night of the Wolf,Not Rated,95 min,Horror,6.0
4963,tt4613254,Heartstone,Unrated,129 min,"Drama, Romance",7.4
4964,tt4991512,Tramps,NaN,82 min,"Comedy, Romance",6.5
4965,tt6237268,Ride,Unrated,79 min,"Action, Thriller",5.5
4966,tt8550208,Romeo Akbar Walter,Not Rated,141 min,"Action, Drama, Thriller",6.5
4967,tt8122018,"Happy New Year, Colin Burstead",NaN,95 min,Drama,6.5
4968,tt4944596,May God Save Us,TV-MA,127 min,"Action, Adventure, Crime",7.1
4969,tt7201846,"Cyrano, My Love",R,110 min,"Comedy, Drama, History",7.4
4970,tt4966532,I Remember You,Not Rated,105 min,"Drama, Horror, Mystery",6.1
4971,tt6069126,The Escape,Unrated,101 min,Drama,5.8
4972,tt3517044,The Free World,R,100 min,"Drama, Romance",6.1
4973,tt2471640,Dag,NaN,90 min,"Adventure, Drama, Thriller",7.9
4974,tt3877674,Mænd & høns,Not Rated,104 min,"Comedy, Drama, Mystery",6.7
4975,tt5959980,Vada Chennai,Not Rated,164 min,"Action, Crime",8.6
4976,tt1653690,Ong-bak 3,R,99 min,Action,5.0
4977,tt3863870,I'm Off Then,NaN,92 min,Comedy,6.2
4978,tt6992230,Cold Brook,NaN,100 min,Drama,5.7
4979,tt9104384,American Christmas,NaN,80 min,Comedy,5.8
4980,tt4270452,Seven Stages to Achieve Eternal Bliss,NaN,93 min,"Comedy, Horror, Thriller",6.0
4981,tt1441951,Quartet,PG-13,94 min,"Comedy, Drama",6.8
4982,tt1233192,Brighton Rock,R,111 min,"Crime, Drama, Thriller",5.7
4983,tt4048668,Band of Robbers,TV-MA,95 min,"Adventure, Comedy, Crime",6.0
4984,tt2544766,Michiel de Ruyter,TV-PG,151 min,"Action, Adventure, Biography",7.0
4985,tt5749596,The Image Book,NaN,84 min,Drama,6.3
4986,tt4765240,Astral,TV-MA,83 min,"Drama, Horror, Sci-Fi",5.5
4987,tt6854672,Battle,TV-MA,95 min,"Drama, Music, Romance",6.0
4988,tt4082068,Dheepan,R,115 min,"Crime, Drama",7.2
4989,tt3147336,Indiscretion,Not Rated,99 min,"Crime, Drama, Romance",4.9
4990,tt5563782,Followed,R,96 min,Horror,7.1
4991,tt3184934,The New Girlfriend,R,108 min,Drama,6.6
4992,tt2380564,Swearnet: The Movie,NC-17,112 min,Comedy,5.9
4993,tt5328952,Signature Move,NaN,80 min,"Comedy, Drama, Romance",5.5
4994,tt6409416,Moothon,Not Rated,125 min,"Action, Crime, Drama",8.0
4995,tt7377132,Duelles,NaN,97 min,"Drama, Thriller",6.3
4996,tt3758852,Blood Money,R,100 min,"Crime, Drama, Thriller",4.4
4997,tt1507563,Dark Tide,PG-13,94 min,"Action, Adventure, Drama",4.3
4998,tt6748466,Loro 1,NaN,104 min,"Biography, Drama",6.7
4999,tt7283064,Sye Raa Narasimha Reddy,Not Rated,167 min,"Action, Adventure, Drama",7.5
5000,tt5580688,Hoax,NaN,NaN,Horror,3.7
5001,tt6284564,Hot Dog,NaN,100 min,"Action, Comedy",3.6
5002,tt1321869,The Lovers,R,109 min,"Action, Adventure, Romance",4.5
5003,tt8525070,Les fauves,NaN,83 min,"Drama, Mystery, Thriller",5.0
5004,tt1319722,A Little Help,R,109 min,"Comedy, Drama, Romance",5.6
5005,tt1693110,Showgirls 2: Penny's from Heaven,Not Rated,145 min,"Comedy, Drama, Thriller",1.6
5006,tt3213684,1944,NaN,100 min,"Drama, History, War",7.1
5007,tt1634121,Intruders,R,100 min,"Fantasy, Horror, Thriller",5.4
5008,tt5810122,Let Her Out,Unrated,89 min,"Horror, Sci-Fi, Thriller",4.4
5009,tt6131450,Asher,R,104 min,"Action, Drama, Thriller",5.4
5010,tt3774466,Ashby,R,100 min,"Comedy, Crime, Drama",6.4
5011,tt8263936,Le mystère Henri Pick,NaN,100 min,"Comedy, Drama",6.7
5012,tt4413338,Abzurdah,NaN,89 min,"Biography, Drama, Romance",5.4
5013,tt5277030,The Naked Wanderer,NaN,101 min,"Comedy, Romance",5.9
5014,tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,TV-MA,76 min,"Animation, Action, Adventure",7.6
5015,tt2776344,Pee Mak,NaN,115 min,"Comedy, Horror, Romance",7.3
5016,tt3765326,Warsaw '44,NaN,130 min,"Drama, History, Romance",6.6
5017,tt4446472,Porto,R,76 min,"Drama, Romance",6.1
5018,tt4986754,Big Bear,TV-MA,88 min,Comedy,5.1
5019,tt1641975,Citadel,R,84 min,"Drama, Horror, Thriller",5.5
5020,tt7945440,The Lie,R,97 min,"Drama, Horror, Mystery",6.1
5021,tt7336470,Buñuel in the Labyrinth of the Turtles,NaN,80 min,"Animation, Biography, Drama",7.1
5022,tt1714209,In the Land of Blood and Honey,R,127 min,"Drama, Romance, War",4.5
5023,tt5842616,Veere Di Wedding,NaN,135 min,Comedy,3.2
5024,tt1196956,One Chance,PG-13,103 min,"Biography, Comedy, Drama",6.8
5025,tt8211214,Back of the Net,Unrated,98 min,Family,4.9
5026,tt2723176,Amorous,Unrated,82 min,"Drama, Romance",4.5
5027,tt2083355,The Best Man Holiday,R,123 min,"Comedy, Drama",6.7
5028,tt10133300,Rakshasudu,Not Rated,122 min,"Action, Crime, Thriller",8.3
5029,tt4189494,Ordinary World,Not Rated,86 min,"Comedy, Drama, Music",5.5
5030,tt2950418,Greater,PG,130 min,"Biography, Family, Sport",7.2
5031,tt1969062,Infinitely Polar Bear,R,90 min,"Comedy, Drama, Romance",7.0
5032,tt2112131,Dabangg 2,Not Rated,120 min,"Action, Comedy",4.8
5033,tt6170954,Naam Shabana,Not Rated,147 min,"Action, Thriller",6.3
5034,tt5292624,Little Bitches,R,86 min,Comedy,3.8
5035,tt5544384,Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,TV-14,119 min,"Animation, Action, Adventure",7.3
5036,tt1391137,Why Did I Get Married Too?,PG-13,121 min,"Comedy, Drama, Romance",4.6
5037,tt5183990,Heritage,NaN,78 min,Adventure,5.5
5038,tt1718747,Caníbal,Unrated,116 min,"Drama, Romance, Thriller",5.8
5039,tt3534282,Don Verdean,PG-13,90 min,"Adventure, Comedy, Drama",5.4
5040,tt2139843,Electrick Children,R,96 min,Drama,6.8
5041,tt2402603,Felony,TV-MA,105 min,"Crime, Drama, Thriller",6.1
5042,tt1618432,I'm in Love with a Church Girl,PG,118 min,"Crime, Drama, Romance",4.4
5043,tt2098627,Attack of the 50 Foot Cheerleader,R,83 min,Comedy,4.4
5044,tt2092011,What Richard Did,TV-MA,88 min,Drama,6.3
5045,tt4501454,The Meddler,PG-13,103 min,"Comedy, Drama, Romance",6.3
5046,tt2865120,Ratchet & Clank,PG,94 min,"Animation, Action, Adventure",5.6
5047,tt1827512,The Kid with a Bike,PG-13,87 min,Drama,7.4
5048,tt8887784,A Perfect Host,NaN,76 min,"Horror, Thriller",3.5
5049,tt6009140,Wedding Unplanned,TV-14,94 min,"Comedy, Drama",6.2
5050,tt6736198,Ready to Mingle,TV-MA,95 min,Comedy,5.9
5051,tt2503154,The Den,R,81 min,"Horror, Mystery, Thriller",6.0
5052,tt3447364,Detective Byomkesh Bakshy!,Not Rated,139 min,"Action, Mystery, Thriller",7.6
5053,tt2063666,Hello I Must Be Going,R,95 min,"Comedy, Drama, Romance",6.2
5054,tt3021360,Faults,Not Rated,89 min,"Comedy, Crime, Drama",6.7
5055,tt5506864,Widow's Walk,NaN,97 min,"Drama, Mystery, Thriller",4.2
5056,tt2855648,Madras Cafe,Not Rated,130 min,"Action, Drama, Thriller",7.7
5057,tt5866442,How to Train Your Husband or (How to Pick Your Second Husband First),TV-PG,85 min,Comedy,4.2
5058,tt2911674,Tiger House,R,80 min,"Action, Crime, Drama",5.2
5059,tt7875464,The Heiresses,NaN,98 min,Drama,6.7
5060,tt2608224,Kelebegin Rüyasi,NaN,138 min,"Biography, Drama, History",7.8
5061,tt10297320,Swingers,NaN,NaN,Comedy,4.6
5062,tt7334352,The Secret Garden,TV-G,90 min,Family,5.4
5063,tt4562518,El ciudadano ilustre,NaN,118 min,"Comedy, Drama",7.5
5064,tt3354222,Kamisama no iu tôri,NaN,117 min,"Horror, Sci-Fi, Thriller",6.5
5065,tt6509058,Nancy,Not Rated,85 min,"Drama, Mystery",6.2
5066,tt3576728,Bilal: A New Breed of Hero,PG-13,105 min,"Animation, Action, Adventure",8.0
5067,tt2201251,The Hot Flashes,R,99 min,"Comedy, Sport",5.0
5068,tt1753887,Come as You Are,NaN,115 min,"Comedy, Drama",7.4
5069,tt2946858,Hunters,NaN,96 min,Horror,3.3
5070,tt7807026,Tu hijo,TV-MA,103 min,Drama,6.1
5071,tt0445054,7 Days,Not Rated,105 min,"Crime, Drama, Horror",6.5
5072,tt6262764,Rip Tide,Unrated,85 min,Family,5.5
5073,tt9075778,The Fighting Preacher,PG,100 min,"Comedy, Drama, History",5.4
5074,tt3147312,Desierto,R,88 min,"Drama, Thriller",6.0
5075,tt5914996,No Game No Life: Zero,TV-MA,110 min,"Animation, Adventure, Comedy",7.5
5076,tt0825283,Maximum Ride,PG-13,88 min,"Action, Adventure, Comedy",3.6
5077,tt4730986,Divines,NaN,105 min,"Crime, Drama",7.4
5078,tt6892462,The World Is Yours,TV-MA,102 min,"Comedy, Crime",6.4
5079,tt8667120,The Danger of Positive Thinking,NaN,83 min,Thriller,3.1
5080,tt5960386,Wild Faith,NaN,100 min,Western,4.5
5081,tt1885265,Good Deeds,PG-13,110 min,"Comedy, Drama, Romance",5.5
5082,tt2118775,Te shu shen fen,R,99 min,"Action, Crime",5.5
5083,tt1092634,Shanghai,R,105 min,"Crime, Drama, Mystery",6.4
5084,tt6982794,Clickbait,NaN,80 min,"Comedy, Horror, Thriller",6.0
5085,tt1502714,Monogamy,Unrated,96 min,"Drama, Romance",5.0
5086,tt4763168,Kindergarten Cop 2,PG-13,100 min,"Action, Comedy",4.5
5087,tt5480782,Good Manners,NaN,135 min,"Fantasy, Horror, Musical",6.8
5088,tt1630052,Nipples & Palm Trees,Not Rated,89 min,Comedy,3.2
5089,tt2024521,My Name Is Lenny,NaN,91 min,"Biography, Drama, Sport",6.5
5090,tt3111486,American Beach House,NaN,90 min,Comedy,2.3
5091,tt9179260,Tokyo Ghoul: 'S',M,101 min,"Action, Drama, Fantasy",6.3
5092,tt1029231,Krrish 3,Not Rated,152 min,"Action, Sci-Fi",5.2
5093,tt3404140,The Attorney,Not Rated,127 min,Drama,7.7
5094,tt10320050,Aykut Eniste,NaN,115 min,"Comedy, Family",7.1
5095,tt8484942,India's Most Wanted,Not Rated,123 min,"Action, Thriller",4.5
5096,tt3544326,Sunsu-ui sidae,NaN,113 min,"Action, Drama, Romance",5.9
5097,tt8523334,Nicky Larson et le parfum de Cupidon,NaN,91 min,"Action, Comedy, Crime",6.5
5098,tt6522668,Diamantino,NaN,96 min,"Comedy, Drama, Fantasy",6.5
5099,tt5642124,Lover for a Day,Not Rated,76 min,Drama,6.8
5100,tt5990342,The Incredible Jessica James,TV-MA,85 min,Comedy,6.5
5101,tt4442130,Wild Horses,R,100 min,"Crime, Drama, Western",4.8
5102,tt7012864,Lowlife,Not Rated,96 min,"Comedy, Crime, Drama",6.2
5103,tt3044244,The Wonders,Not Rated,110 min,Drama,6.6
5104,tt6858020,In Your Hands,NaN,105 min,"Drama, Romance",6.3
5105,tt7260048,Outside In,Not Rated,109 min,Drama,6.6
5106,tt7379994,Red Letter Day,NaN,76 min,"Comedy, Thriller",4.4
5107,tt9179974,Dem Horizont so nah,NaN,109 min,"Drama, Romance",6.8
5108,tt8406738,Ventajas de viajar en tren,NaN,103 min,Thriller,7.0
5109,tt5994166,At First Light,TV-14,90 min,"Drama, Sci-Fi, Thriller",5.5
5110,tt1807944,As I Lay Dying,R,110 min,Drama,5.4
5111,tt3160336,The Birdcatcher,TV-PG,100 min,"Drama, History, Thriller",4.7
5112,tt2332514,La fille de nulle part,NaN,91 min,"Drama, Horror, Mystery",6.2
5113,tt8043306,Teefa In Trouble,Not Rated,155 min,"Action, Comedy, Crime",7.3
5114,tt10726604,Bad Guys: The Movie,Not Rated,114 min,"Action, Crime, Thriller",5.9
5115,tt9789670,Porinju Mariyam Jose,NaN,148 min,"Action, Comedy, Drama",6.9
5116,tt1674047,Birdemic 2: The Resurrection,Not Rated,90 min,"Horror, Thriller",1.6
5117,tt4411234,Slice,R,83 min,"Comedy, Crime, Fantasy",4.5
5118,tt3173594,Hacker,R,95 min,"Crime, Drama, Thriller",6.2
5119,tt2047910,Walking the Halls,TV-14,90 min,"Drama, Thriller",5.6
5120,tt3270108,Jackie & Ryan,PG-13,90 min,"Drama, Family, Music",5.8
5121,tt8058904,Yao,NaN,103 min,"Comedy, Drama",6.3
5122,tt8054066,White As Snow,NaN,112 min,"Comedy, Drama",5.3
5123,tt4459156,55 Steps,PG-13,115 min,"Biography, Drama",6.9
5124,tt8665634,Qismat,Not Rated,137 min,"Drama, Romance",8.5
5125,tt7983890,Ms. Purple,NaN,87 min,Drama,6.0
5126,tt8633950,Les invisibles,NaN,102 min,"Comedy, Drama",6.7
5127,tt8242160,4 latas,TV-MA,105 min,"Comedy, Drama",5.9
5128,tt4020156,A Streetcar Named Desire,NaN,180 min,Drama,8.7
5129,tt5580392,Amateur,TV-MA,96 min,"Drama, Sport",5.9
5130,tt6411590,1985,NaN,85 min,Drama,7.0
5131,tt1621039,Free Birds,PG,91 min,"Animation, Adventure, Comedy",5.9
5132,tt5841344,The Competition,TV-14,103 min,"Comedy, Romance",4.4
5133,tt2054790,Age of Uprising: The Legend of Michael Kohlhaas,Unrated,122 min,"Drama, History",6.1
5134,tt4554186,Girl from Nowhere,NaN,85 min,Drama,3.8
5135,tt1171222,Baggage Claim,PG-13,96 min,"Comedy, Romance",5.1
5136,tt8160864,Chase,NaN,84 min,Thriller,7.1
5137,tt10022384,The Protector,R,126 min,"Comedy, Romance",5.4
5138,tt5771640,Noces,NaN,98 min,Drama,7.1
5139,tt7368668,Eter,NaN,118 min,"Drama, History, Thriller",5.8
5140,tt3598222,Mercenaries,Unrated,89 min,"Action, Adventure",3.6
5141,tt1390535,The Final,R,93 min,"Drama, Horror, Thriller",5.4
5142,tt7318202,Kelebekler,NaN,117 min,"Comedy, Drama",7.5
5143,tt1368440,Branded,R,106 min,"Drama, Fantasy, Thriller",4.7
5144,tt3405236,Raees,Not Rated,143 min,"Action, Crime, Drama",6.8
5145,tt4927574,Siccin 2,NaN,86 min,"Horror, Thriller",6.6
5146,tt8974368,De Belofte van Pisa,NaN,105 min,"Drama, Music, Romance",6.8
5147,tt2990126,100 Streets,NaN,93 min,Drama,5.7
5148,tt4010918,Sado,NaN,125 min,"Drama, History",7.0
5149,tt5066056,The Wilde Wedding,R,95 min,"Comedy, Romance",5.0
5150,tt5049302,Geomeun sajedeul,NaN,103 min,"Mystery, Thriller",6.4
5151,tt3469910,Bai ri yan huo,Not Rated,110 min,"Crime, Mystery, Thriller",6.7
5152,tt1714834,23-F: la película,NaN,NaN,History,6.0
5153,tt1529240,Brownian Movement,Not Rated,97 min,"Drama, Romance",4.9
5154,tt2822672,Rock Dog,PG,90 min,"Animation, Adventure, Comedy",5.9
5155,tt8331988,The Chambermaid,TV-MA,102 min,Drama,7.1
5156,tt2885628,Nina Forever,R,98 min,"Comedy, Drama, Horror",5.6
5157,tt5274066,Raising the Bar,Not Rated,93 min,"Family, Sport",5.6
5158,tt7615436,Dark Lies the Island,NaN,87 min,"Comedy, Drama",5.3
5159,tt2315152,Neuk-dae-so-nyeon,Not Rated,122 min,"Fantasy, Romance",7.4
5160,tt11177606,Adan,NaN,102 min,"Drama, Thriller",7.8
5161,tt2081194,Hansel & Gretel Get Baked,TV-MA,86 min,"Comedy, Horror",4.3
5162,tt3701714,Broken Vows,R,90 min,"Drama, Thriller",4.2
5163,tt4708348,Gyeongseonghakyoo: Sarajin sonyeodeul,NaN,99 min,"Horror, Mystery, Thriller",5.8
5164,tt6183104,Canal Street,PG-13,89 min,"Drama, Thriller",4.3
5165,tt5259966,No manches Frida,PG-13,114 min,"Comedy, Romance",5.6
5166,tt2368553,Assault on Wall Street,R,99 min,"Action, Crime, Thriller",6.0
5167,tt3327624,Infini,R,110 min,"Horror, Sci-Fi, Thriller",5.4
5168,tt7028470,Herrliche Zeiten,NaN,110 min,"Comedy, Drama",6.4
5169,tt8885172,"April, May en June",NaN,117 min,Drama,6.8
5170,tt1230215,Not Fade Away,R,112 min,Drama,6.0
5171,tt4644382,Xi you ji zhi da sheng gui lai,PG,89 min,"Animation, Action, Adventure",6.8
5172,tt5475734,Dywizjon 303,NaN,104 min,"Drama, War",6.6
5173,tt1535612,The Son of No One,R,90 min,"Action, Crime, Drama",5.1
5174,tt1839654,The Magic of Belle Isle,PG,109 min,"Comedy, Drama",7.0
5175,tt9198724,A Bump Along the Way,NaN,95 min,"Comedy, Drama",5.8
5176,tt6450428,Baby Girl,NaN,92 min,Thriller,3.1
5177,tt2039380,Star Raiders: The Adventures of Saber Raine,NaN,83 min,"Adventure, Sci-Fi",3.0
5178,tt1680045,360,R,110 min,"Drama, Thriller",6.2
5179,tt1401143,Rare Exports,R,84 min,"Adventure, Fantasy, Horror",6.7
5180,tt3233418,Spare Parts,PG-13,114 min,Drama,7.3
5181,tt6089358,Haunting on Fraternity Row,TV-MA,99 min,Horror,3.8
5182,tt3703836,Henry Gamble's Birthday Party,Unrated,87 min,Drama,6.1
5183,tt9894394,Upin & Ipin: Keris Siamang Tunggal,NaN,100 min,Animation,8.0
5184,tt2133196,Born to Be Blue,R,97 min,"Biography, Drama, Music",6.9
5185,tt7282278,Long Lost,Not Rated,94 min,"Drama, Mystery, Thriller",5.0
5186,tt3723788,Lady Psycho Killer,TV-MA,82 min,"Comedy, Drama, Horror",4.9
5187,tt1817676,Girl in Progress,PG-13,93 min,"Comedy, Drama",5.5
5188,tt7587282,Port Authority,NaN,94 min,Drama,6.6
5189,tt6830780,Loosideu deurim,NaN,101 min,"Sci-Fi, Thriller",6.1
5190,tt6961808,La dernière folie de Claire Darling,NaN,94 min,Drama,6.0
5191,tt1934452,Realms,R,90 min,"Horror, Mystery",3.7
5192,tt4993964,À fond,NaN,91 min,"Action, Comedy",5.7
5193,tt3424690,Havenhurst,Not Rated,85 min,"Horror, Mystery, Thriller",4.8
5194,tt7068818,The Houses October Built 2,Unrated,101 min,Horror,6.0
5195,tt8959820,Petta,Not Rated,171 min,"Action, Drama",7.3
5196,tt1718158,Generation Um...,R,97 min,Drama,4.0
5197,tt4557208,Armed Response,R,93 min,"Action, Horror, Thriller",3.7
5198,tt4428762,Éperdument,PG,110 min,"Biography, Drama, Romance",5.9
5199,tt9500372,Cep Herkülü: Naim Süleymanoglu,NaN,141 min,"Biography, Drama, Sport",8.7
5200,tt3774790,400 Days,Unrated,91 min,"Mystery, Sci-Fi, Thriller",4.4
5201,tt4074928,Realive,Not Rated,112 min,"Drama, Sci-Fi",5.9
5202,tt8747560,KD,NaN,123 min,Drama,8.8
5203,tt6744044,Candy Jar,TV-14,92 min,Comedy,5.8
5204,tt8696440,Sibel,NaN,95 min,Drama,7.0
5205,tt7608534,Christmas Inheritance,NaN,104 min,Comedy,5.7
5206,tt3234084,I Do... Until I Don't,R,106 min,Comedy,4.5
5207,tt4433646,Terra Formars,Not Rated,108 min,"Action, Horror, Sci-Fi",4.7
5208,tt9275046,Colewell,NaN,79 min,Drama,6.0
5209,tt3155328,Win It All,TV-MA,88 min,Comedy,6.2
5210,tt3409392,Timbuktu,PG-13,96 min,"Drama, War",7.1
5211,tt5969180,I Hate Kids,PG-13,89 min,"Adventure, Comedy",5.9
5212,tt1456060,Boy Wonder,R,93 min,"Action, Crime, Drama",6.8
5213,tt6577814,Pihalla,Not Rated,100 min,"Comedy, Drama, Romance",6.3
5214,tt7177720,Re loca,NaN,94 min,Comedy,6.1
5215,tt3859980,Mohenjo Daro,Not Rated,155 min,"Action, Adventure, Drama",5.7
5216,tt7033498,Twelve,NaN,92 min,"Family, Sport",6.1
5217,tt4466936,"Un peu, beaucoup, aveuglément!",Not Rated,90 min,"Comedy, Romance",6.6
5218,tt7969836,The 20th Century,NaN,90 min,"Biography, Comedy, Drama",7.4
5219,tt8396128,Pataakha,Not Rated,134 min,"Action, Comedy, Drama",7.2
5220,tt2724532,Gridlocked,R,110 min,Action,5.8
5221,tt11399518,City of Trees,NaN,87 min,Romance,6.7
5222,tt4439102,Officer Downe,R,88 min,"Action, Comedy, Sci-Fi",4.2
5223,tt5170810,Inside,Not Rated,89 min,"Horror, Thriller",5.1
5224,tt7156436,Take Point,Not Rated,119 min,Action,5.3
5225,tt3404158,The Suspect,Not Rated,137 min,"Action, Thriller",6.9
5226,tt5956100,Tiger Zinda Hai,Not Rated,161 min,"Action, Adventure, Thriller",6.0
5227,tt9206516,Nuestras madres,NaN,78 min,Drama,6.8
5228,tt6273962,Accommodations,TV-MA,98 min,Comedy,5.3
5229,tt6340604,Burn Out,TV-MA,107 min,"Action, Thriller",6.1
5230,tt1718915,Teen Lust,R,80 min,"Comedy, Horror",4.7
5231,tt1760967,Ill Manors,Not Rated,121 min,"Crime, Drama",7.1
5232,tt3547682,Sorgenfri,Not Rated,85 min,"Horror, Thriller",5.6
5233,tt3175038,Ek Villain,Not Rated,129 min,"Action, Drama, Thriller",6.4
5234,tt10017956,Gone Kesh,NaN,110 min,"Comedy, Drama",7.4
5235,tt4911940,Tschick,NaN,93 min,"Comedy, Drama, Family",7.0
5236,tt1483753,Till det som är vackert,Not Rated,97 min,Drama,6.9
5237,tt2969656,Gam-si-ja-deul,Not Rated,119 min,"Action, Crime, Thriller",7.1
5238,tt4522922,Tales from the Lodge,NaN,93 min,"Comedy, Horror",4.8
5239,tt6255230,Clown Motel: Spirits Arise,TV-MA,95 min,Horror,6.7
5240,tt6484982,Newton,Not Rated,106 min,Drama,7.7
5241,tt3687398,The Runner,R,90 min,Drama,4.7
5242,tt6888938,White Chamber,NaN,89 min,"Drama, Horror, Sci-Fi",4.4
5243,tt5910280,Teo-neol,TV-14,126 min,"Action, Drama",6.9
5244,tt8090564,Monsoon,NaN,85 min,"Drama, Romance",6.0
5245,tt3077108,Appropriate Behavior,Not Rated,86 min,"Comedy, Drama, Romance",6.6
5246,tt3110960,Jimmy's Hall,PG-13,109 min,"Biography, Drama, History",6.7
5247,tt9625632,Mes jours de gloire,NaN,98 min,Comedy,6.0
5248,tt6692354,Coincidence,Not Rated,105 min,"Mystery, Thriller",7.2
5249,tt9686154,You Will Die at 20,NaN,103 min,Drama,7.5
